1;;;;;;;;;;;;
;0;Сумка;;;;;;;;;;TB2102
;0;Сумка;;;;;;;;;;TB2100
;0;Сумка;;;;;;;;;;TB2097
;0;Сумка;;;;;;;;;;TB2094
;0;Сумка;;;;;;;;;;TB2093
;0;Клатчи;;;;;;;;;;TB2086
;0;Сумка;;;;;;;;;;TB2082
;0;Сумка;;;;;;;;;;TB2081
;0;Сумка через плечо;;;;;;;;;;TB2075
;0;Сумка;;;;;;;;;;TB2074
;0;Сумка;;;;;;;;;;TB2073
;0;Сумка;;;;;;;;;;TB2050
;0;Сумка через плечо;;;;;;;;;;TB2030
;0;Сумка через плечо;;;;;;;;;;TB2026
;0;Клатчи;;;;;;;;;;TB2002
;0;Клатчи;;;;;;;;;;TB1997
;0;Клатчи;;;;;;;;;;TB1992
;0;Сумка;;;;;;;;;;TB1980
;0;Сумка;;;;;;;;;;TB1978
;0;Сумка;;;;;;;;;;TB1971
;0;Сумка;;;;;;;;;;TB1952
;0;Сумка;;;;;;;;;;TB1951
;0;Сумка;;;;;;;;;;TB1948
;0;Сумка;;;;;;;;;;TB1933
;0;Сумка;;;;;;;;;;TB1891
;0;Сумка;;;;;;;;;;TB1880
;0;Клатчи;;;;;;;;;;TB1874
;0;Клатчи;;;;;;;;;;TB1872
;0;Клатчи;;;;;;;;;;TB1870
;0;Сумка;;;;;;;;;;TB1859
;0;Сумка;;;;;;;;;;TB1854
;0;Сумка через плечо;;;;;;;;;;TB2424
;0;Сумка через плечо;;;;;;;;;;TB2421
;0;Сумка через плечо;;;;;;;;;;TB2413
;0;Сумка через плечо;;;;;;;;;;TB2430
;0;Сумка через плечо;;;;;;;;;;TB2432
;0;Сумка через плечо;;;;;;;;;;TB2425
;0;Сумка через плечо;;;;;;;;;;TB2426
;0;Сумка;;;;;;;;;;TB1822
;0;Сумка;;;;;;;;;;TB1819
;0;Сумка;;;;;;;;;;TB1818
;0;Клатчи;;;;;;;;;;TB1775
;0;Сумка через плечо;;;;;;;;;;TB1751
;0;Сумка;;;;;;;;;;TB1724
;0;Сумка;;;;;;;;;;TB1722
;0;Кошелек;;;;;;;;;;TB1532
;0;Клатчи;;;;;;;;;;TB1490
;0;Сумка;;;;;;;;;;TB1431
;0;Сумка через плечо;;;;;;;;;;TB1408
;0;Клатчи;;;;;;;;;;TB1399
;0;Клатчи;;;;;;;;;;TB1398
;0;Сумка;;;;;;;;;;TB1387
;0;Сумка;;;;;;;;;;TB1278
;0;Сумка через плечо;;;;;;;;;;TB1213
;0;Сумка;;;;;;;;;;TB1140
;0;Сумка;;;;;;;;;;TB1136
;0;Сумка;;;;;;;;;;TB1091
;0;Клатчи;;;;;;;;;;TB2443
;0;Сумка;;;;;;;;;;TB895
;0;Клатчи;;;;;;;;;;TB794
;0;Зонт-автомат;;;;;;;;;;GR01-00013274
;0;3842L FD кожа латте /бежевый/т.коричневый (сумка женская);;;;;;;;;;3842L
;0;КПБ П-6;;;;;;;;;;TTП-6 Евро
;0;Ключница;;;;;;;;;;GR01-00014756
;0;Обложка;;;;;;;;;;GR01-00014586
;0;Сумка на плечо;;;;;;;;;;GR01-00013855
;0;Платок;;;;;;;;;;GR01-00014952
;0;Сумка на руку;;;;;;;;;;GR01-00013344
;0;КПБ JC-19;;;;;;;;;;TTJC-19 Семейный
;0;Простынь на резинке бамбук (BP-01) молочный;;;;;;;;;;TTBP-01 200x220
;0;Простынь на резинке бамбук (BP-02) кремовый;;;;;;;;;;TTBP-02 200x220
;0;Простынь на резинке бамбук (BP-04) терракотовый;;;;;;;;;;TTBP-04 160x200
;0;Плед вязаный Квадрат (т. коричневый);;;;;;;;;;TTPled Kvadrat t.kor 150x200
;0;Плед вязаный Квадрат (хаки);;;;;;;;;;TTPled Kvadrat hakki 150x200
;0;Плед вязаный Коса (шоколад);;;;;;;;;;TTPled Koca shokolad 150x200
;0;КПБ A-88;;;;;;;;;;TTA-88 1.5 спальный
;0;КПБ A-75;;;;;;;;;;TTA-75 Семейный
;0;Плед INCALPACA (55% шерсть альпака, 45% шерсть мериноса) PP-54;;;;;;;;;;TTPP-54 150x200
;0;Плед INCALPACA (55% шерсть альпака, 45% шерсть мериноса) PP-54;;;;;;;;;;TTPP-54 170x210
;0;3949 FD орнамент синий  (сумка женская);;;;;;;;;;3949
;0;Сумка вечерняя, клатч;;;;;;;;;;GR01-00013599
;0;Сумка вечерняя, клатч;;;;;;;;;;GR01-00013620
;0;Сумка на руку;;;;;;;;;;GR01-00013350
;0;КПБ MO-26;;;;;;;;;;TTMO-26 Семейный
;0;Плед вязаный Елочка (лагуна);;;;;;;;;;TTPled Elochka laguna 150x200
;0;Плед вязаный Квадрат (т. коричневый);;;;;;;;;;TTPled Kvadrat t.kor 165x210
;0;Плед вязаный Квадрат (ежевика);;;;;;;;;;TTPled Kvadrat ezhevika 165x210
;0;Плед вязаный Квадрат (хаки);;;;;;;;;;TTPled Kvadrat hakki 165x210
;0;КПБ B-146;;;;;;;;;;TTB-146 Евро
;0;Сумка женская Arcadia 3811 cobra;;;;;;;;;;SSA3811 cobra
;0;Сумка женская Arcadia 4066 patent nero;;;;;;;;;;SSA4066 nero
;0;Сумка женская Arcadia 5610 cocco nero;;;;;;;;;;SSA5610
;0;Сумка женская Arcadia 7427 burlesque nero;;;;;;;;;;SSA7427
;0;Сумка женская Cromia 1400611 cuoio;;;;;;;;;;SSC1400611
;0;Сумка женская Cromia 1400881 marrone;;;;;;;;;;SSC1400881 marrone
;0;Сумка женская Cromia 1400908 testa moro;;;;;;;;;;SSC1400908 moro
;0;Сумка женская Di Gregorio 4088 enny pietro bianco;;;;;;;;;;SSD4088 bianco
;0;Сумка женская Gilda Tonelli 5205 st.magan nero;;;;;;;;;;SSGT5205 nero
;0;Сумка женская Gilda Tonelli 5205 st.magan tortora;;;;;;;;;;SSGT5205 tortora
;0;Сумка женская Gilda Tonelli 6068 vit. pad rombi;;;;;;;;;;SSGT6068
;0;Сумка женская Gilda Tonelli 6210 st.indonessia nero;;;;;;;;;;SSGT6210 nero
;0;Сумка женская Gilda Tonelli 6641 st. alligatore verde tm;;;;;;;;;;SSGT6641 verde
;0;Сумка женская Gilda Tonelli 7360 st. riga tm;;;;;;;;;;SSGT7360
;0;Сумка женская Gilda Tonelli 9146 old st. malind;;;;;;;;;;SSGT9146
;0;330002_GREEN Женский_кошелек_LEO_VENTONI;;;;;;;;;;LS7657
;0;КПБ B-137;;;;;;;;;;TTB-137 Евро
;0;Olden;;;;;;;;;;TTOlden Евро
;0;КПБ SDS-54;;;;;;;;;;TTSDS-54 Евро
;0;Простынь на резинке махровая (PM белая);;;;;;;;;;TTPM belaya 200x200
;0;Одеяло шелк VALTERY;;;;;;;;;;TTOdeyalo shelk Valtery 175x205
;0;КПБ MP-01;;;;;;;;;;TTMP-01 1.5 спальный
;0;КПБ MP-01;;;;;;;;;;TTMP-01 2 спальный
;0;КПБ MP-03;;;;;;;;;;TTMP-03 Евро
;0;КПБ MP-05;;;;;;;;;;TTMP-05 1.5 спальный
;0;КПБ MP-05;;;;;;;;;;TTMP-05 Евро
;0;КПБ MP-05;;;;;;;;;;TTMP-05 Семейный
;0;КПБ MP-07;;;;;;;;;;TTMP-07 Евро
;0;КПБ MP-07;;;;;;;;;;TTMP-07 Семейный
;0;КПБ MP-08;;;;;;;;;;TTMP-08 1.5 спальный
;0;КПБ MP-08;;;;;;;;;;TTMP-08 2 спальный
;0;КПБ MP-08;;;;;;;;;;TTMP-08 Евро
;0;Сумка женская Arcadia 6446 cocco marte verde;;;;;;;;;;SSA6446cmv
;0;Сумка женская Cromia 1401098 pesca;;;;;;;;;;SSC1401098p
;0;Сумка женская Di Gregorio 4310 cobra;;;;;;;;;;SSD4310c
;0;Сумка женская Di Gregorio 757 beige ara;;;;;;;;;;SSD757ba
;0;Сумка женская Gaude 5700 tombolo biruza;;;;;;;;;;SSG5700tb
;0;Сумка женская Gilda Tonelli 5180 st. india beige arancio;;;;;;;;;;SSGT5180siba
;0;Сумка женская Gilda Tonelli 5614 pad bianco;;;;;;;;;;SSGT5614pb
;0;Сумка женская Gilda Tonelli 6066 pad beige;;;;;;;;;;SSGT6066pb
;0;Сумка женская Gilda Tonelli 6222 st.piton;;;;;;;;;;SSGT6222sp
;0;КПБ A-163_1;;;;;;;;;;TTA-163_1 2 спальный
;0;КПБ A-96;;;;;;;;;;TTA-96 Семейный
;0;Tosca Rossi Сумка женская BB 66-6020 red;;;;;;;;;;SSBB 66-6020
;0;Tosoco Сумка женская A739-2326 black;;;;;;;;;;SSA739-2326
;0;Tosoco Сумка женская AFW 2048-22701 cocco black/brown;;;;;;;;;;SSAFW 2048-22701
;0;Tosoco Сумка женская B1786-172669 red;;;;;;;;;;SSB1786-172669
;0;Tosoco Сумка женская B23-2439 red;;;;;;;;;;SSB23-2439
;0;Tosoco Сумка женская B23-8003 red;;;;;;;;;;SSB23-8003
;0;Tosoco Сумка женская FF2005-4272 coffe;;;;;;;;;;SSFF 2005-4272
;0;Tosoco Сумка женская G72-28276 white;;;;;;;;;;SSG72-28276
;0;Tosoco Сумка женская H739-2327 beige;;;;;;;;;;SSH739-2327
;0;Tosoco Сумка женская P23-2442 brown;;;;;;;;;;SSP23-2442
;0;Tosoco Сумка женская P23-8003 brown;;;;;;;;;;SSP23-8003
;0;Tosoco Сумка женская P23-8312 brown;;;;;;;;;;SSP23-8312
;0;Tosoco Сумка женская R739-8133 grey;;;;;;;;;;SSR739-8133
;0;Tosoco Сумка женская А1786-4272 black;;;;;;;;;;SSА1786-4272
;0;Tosoco Сумка женская Н16-2465 beige;;;;;;;;;;SSН16-2465
;0;Tosoco Сумка женская Н23-8305 cream;;;;;;;;;;SSН23-8305
;0;Tosoco Сумка женская Н23-8312 cream;;;;;;;;;;SSН23-8312
;0;Tosoco Сумка женская Н72-28276 beige;;;;;;;;;;SSН72-28276
;0;Tosoco Сумка женская Н72-885 beige;;;;;;;;;;SSН72-885
;0;Tosoco Сумка женская Н74-572 cream;;;;;;;;;;SSН74-572
;0;Tosoco Сумка женская НHt2005-42125 cocco beige;;;;;;;;;;SSНHt2005-42125
;0;Tosoco Сумка женская НK22-2445 beige;;;;;;;;;;SSНK22-2445
;0;Tosoco Сумка женская НK22-2470 beige;;;;;;;;;;SSНK22-2470
;0;Tosoco Сумка женская НK22-8311 beige;;;;;;;;;;SSНK22-8311
;0;Tosoco Сумка женская НM3293-172738 beige;;;;;;;;;;SSНM3293-172738
;0;Tosoco Сумка женская НM3293-65069 beige;;;;;;;;;;SSНM3293-65069
;0;Tosoco Сумка женская НP76-32198 beige;;;;;;;;;;SSНP76-32198
;0;Покрывало PNJC-15;;;;;;;;;;TTPNJC-15 Евро (230х250) 2 наволочки (50х70)
;0;Покрывало PMP-02;;;;;;;;;;TTPMP-02 Евро (230х250) 2 наволочки (50х70)
;0;Fashion;;;;;;;;;;GR01-00009374
;0;Кошелёк;;;;;;;;;;GR01-00015304
;0;Кошелёк;;;;;;;;;;GR01-00015307
;0;Сумка через плечо;;;;;;;;;;TB2390
;0;Кошелек;;;;;;;;;;TB2279
;0;Сумка через плечо;;;;;;;;;;TB2450
;0;Сумка;;;;;;;;;;TB2276
;0;Сумка;;;;;;;;;;TB2275
;0;Клатчи;;;;;;;;;;TB2261
;0;Клатчи;;;;;;;;;;TB2260
;0;Сумка;;;;;;;;;;TB2410
;0;Сумка через плечо;;;;;;;;;;TB2446
;0;Сумка через плечо;;;;;;;;;;TB2448
;0;Сумка через плечо;;;;;;;;;;TB2455
;0;Сумка через плечо;;;;;;;;;;TB2456
;0;Сумка через плечо;;;;;;;;;;TB2461
;0;Сумка через плечо;;;;;;;;;;TB2462
;0;Сумка;;;;;;;;;;TB2475
;0;Кошелек;;;;;;;;;;TB2106
;0;Сумка;;;;;;;;;;TB2468
;0;Сумка;;;;;;;;;;TB2474
;0;Клатчи;;;;;;;;;;TB2444
;0;Кошелек;;;;;;;;;;TB2467
;0;Кошелек;;;;;;;;;;TB2457
;0;Кошелек;;;;;;;;;;TB2470
;0;Сумка через плечо;;;;;;;;;;TB2437
;0;Сумка через плечо;;;;;;;;;;TB2453
;0;Кошелек;;;;;;;;;;TB2466
;0;Кошелек;;;;;;;;;;TB2464
;0;Кошелек;;;;;;;;;;TB2465
;0;Сумка через плечо;;;;;;;;;;TB686
;0;КПБ SF-12;;;;;;;;;;TTSF-12 2 спальный
;0;КПБ SF-20;;;;;;;;;;TTSF-20 2 спальный
;0;Кошелёк;;;;;;;;;;GR01-00016251
;0;КПБ Бэль Бязь ГОСТ;;;;;;;;;;TTBelle Семейный
;0;КПБ Аврелия Бязь ГОСТ;;;;;;;;;;TTAurelian 2 спальный
;0;КПБ Восточные кружева Бязь ГОСТ;;;;;;;;;;TTLace 2 спальный
;0;Сумка через плечо;;;;;;;;;;TB2488
;0;Сумка;;;;;;;;;;TB2163
;0;Сумка;;;;;;;;;;TB2162
;0;Сумка;;;;;;;;;;TB2139
;0;Сумка через плечо;;;;;;;;;;TB2460
;0;Сумка через плечо;;;;;;;;;;TB2463
;0;Сумка;;;;;;;;;;TB1749
;0;Сумка;;;;;;;;;;TB1616
;0;КПБ CL-163;;;;;;;;;;TTCL-163 Семейный
;0;КПБ CL-163;;;;;;;;;;TTCL-163 Евро
;0;КПБ CL-174;;;;;;;;;;TTCL-174 Евро
;0;КПБ CL-178;;;;;;;;;;TTCL-178 2 спальный
;0;КПБ CL-159;;;;;;;;;;TTCL-159 Евро
;0;КПБ CL-159;;;;;;;;;;TTCL-159 Семейный
;0;Простынь на резинке джерси бирюзовая (В);;;;;;;;;;TTB 90x200
;0;КПБ Айсель Бязь ГОСТ;;;;;;;;;;TTAysel 2 спальный
;0;КПБ Триумф Бязь ГОСТ;;;;;;;;;;TTTriumph 2 спальный
;0;КПБ Триумф Бязь ГОСТ;;;;;;;;;;TTTriumph Евро
;0;КПБ Гортензия Бязь;;;;;;;;;;TTHydrangea Евро
;0;КПБ Пионы Бязь;;;;;;;;;;TTPeonies 2 спальный
;0;КПБ Романтика Парижа Бязь;;;;;;;;;;TTThe Romance Of Paris Семейный
;0;КПБ Луиза Бязь;;;;;;;;;;TTLouise Семейный
;0;КПБ Любовные письма Бязь;;;;;;;;;;TTLove letters 2 спальный
;0;КПБ Миндаль Бязь;;;;;;;;;;TTAlmonds 1.5 спальный
;0;КПБ Миндаль Бязь;;;;;;;;;;TTAlmonds Евро
;0;КПБ Березы Бязь;;;;;;;;;;TTBirch 2 спальный
;0;Покрывало PN 220-127;;;;;;;;;;TTPN 220-127 Евро (230х250) 2 наволочки (50х70)
;0;8016 Fiato  кожа черный  (сумка женская);;;;;;;;;;8016
;0;5234 Fiato  саффиано черный  (сумка женская);;;;;;;;;;5234
;0;5243 Fiato  кожа черный  (сумка женская);;;;;;;;;;5243
;0;8029 Fiato  кожа черный  (сумка женская);;;;;;;;;;8029
;0;8016 Fiato  кожа синий  (сумка женская);;;;;;;;;;8016-d117692
;0;5243 Fiato  кожа синий  (сумка женская);;;;;;;;;;5243-d117707
;0;5250 Fiato  кожа /замша черный (сумка женская);;;;;;;;;;5250-d117709
;0;5093 FD крокодил черный  (сумка женская);;;;;;;;;;5093
;0;3847 FD кожа /замша черный (сумка женская);;;;;;;;;;3847-d117803
;0;5202 FD макки /лак синий (сумка женская);;;;;;;;;;5202-d117817
;0;5203 FD макки /лак синий (сумка женская);;;;;;;;;;5203-d117818
;0;5214 FD кожа черный  (сумка женская);;;;;;;;;;5214-d117820
;0;п23457 FD алче т.коричневый  (косметичка);;;;;;;;;;п23457-d117866
;0;п23457 FD кожа черный  (косметичка);;;;;;;;;;п23457-d117875
;0;п23457 FD наплак таупе  (косметичка);;;;;;;;;;п23457-d117887
;0;5115 FD кожа /крокодил черный (сумка женская);;;;;;;;;;5115-d117892
;0;Визитница;;;;;;;;;;GR01-00014537
;0;Шейный платочек;;;;;;;;;;GR01-00012352
;0;Шейный платочек;;;;;;;;;;GR01-00012379
;0;Шарф;;;;;;;;;;GR01-00011351
;0;Шарф;;;;;;;;;;GR01-00011348
;0;Классика;;;;;;;;;;GR01-00015585
;0;1130 Fiato  кожа черный  (рюкзак женский);;;;;;;;;;1130
;0;1170 Fiato  кожа черный/питон  (сумка женская);;;;;;;;;;1170
;0;1171 Fiato  кожа вино/питон  (сумка женская);;;;;;;;;;1171-d119065
;0;Сумка на плечо;;;;;;;;;;GR01-00016995
;0;КПБ 220-120;;;;;;;;;;TT220-120 Евро
;0;КПБ 220-122;;;;;;;;;;TT220-122 Евро
;0;КПБ 220-129;;;;;;;;;;TT220-129 Евро
;0;КПБ С-175;;;;;;;;;;TTC-175 Семейный
;0;КПБ С-187;;;;;;;;;;TTC-187 Семейный
;0;КПБ С-188;;;;;;;;;;TTC-188 Семейный
;0;р2531/15 Mar питон савана черный  (ремень женский);;;;;;;;;;р2531/15
;0;КПБ MO-29;;;;;;;;;;TTMO-29 2 спальный
;0;КПБ 220-126;;;;;;;;;;TT220-126 Семейный
;0;КПБ CL-116;;;;;;;;;;TTCL-116 Семейный
;0;Сумка на плечо;;;;;;;;;;GR01-00016647
;0;КПБ SDS-54;;;;;;;;;;TTSDS-54 Семейный
;0;Кошелёк;;;;;;;;;;GR01-00016950
;0;Палантин;;;;;;;;;;GR01-00016152
;0;Палантин;;;;;;;;;;GR01-00016137
;0;Палантин;;;;;;;;;;GR01-00016132
;0;Платок;;;;;;;;;;GR01-00016076
;0;Платок;;;;;;;;;;GR01-00016075
;0;Палантин;;;;;;;;;;GR01-00015910
;0;Платок;;;;;;;;;;GR01-00016074
;0;Палантин;;;;;;;;;;GR01-00015930
;0;Платок;;;;;;;;;;GR01-00016225
;0;Шейный платочек;;;;;;;;;;GR01-00017064
;0;Палантин;;;;;;;;;;GR01-00016553
;0;Палантин;;;;;;;;;;GR01-00016083
;0;Палантин;;;;;;;;;;GR01-00017145
;0;Палантин;;;;;;;;;;GR01-00016082
;0;Шарф;;;;;;;;;;GR01-00015987
;0;Шарф;;;;;;;;;;GR01-00016510
;0;Палантин;;;;;;;;;;GR01-00016847
;0;Платок;;;;;;;;;;GR01-00016034
;0;Платок;;;;;;;;;;GR01-00016036
;0;Fashion;;;;;;;;;;GR01-00017024
;0;Fashion;;;;;;;;;;GR01-00017023
;0;Fashion;;;;;;;;;;GR01-00017025
;0;Длинные женские перчатки;;;;;;;;;;GR01-00015610
;0;Классика;;;;;;;;;;GR01-00017290
;0;КПБ SDS-49;;;;;;;;;;TTSDS-49 Семейный
;0;КПБ ТР-17;;;;;;;;;;TTTP-17 Евро
;0;КПБ ТР-18;;;;;;;;;;TTTP-18 Евро
;0;КПБ CL-184;;;;;;;;;;TTCL-184 2 спальный
;0;КПБ С-183;;;;;;;;;;TTC-183 Семейный
;0;КПБ С-184;;;;;;;;;;TTC-184 2 спальный
;0;КПБ Хлопок сатин с вышивкой ES-18;;;;;;;;;;TTES-18 Семейный
;0;КПБ CL-184;;;;;;;;;;TTCL-184 Семейный
;0;КПБ CL-186;;;;;;;;;;TTCL-186 Семейный
;0;Шарф;;;;;;;;;;GR01-00016023
;0;Шарф;;;;;;;;;;GR01-00016113
;0;Шарф;;;;;;;;;;GR01-00016114
;0;PMH-03 Простынь махровая;;;;;;;;;;TTPMH-03 140x190
;0;PMH-05 Простынь махровая;;;;;;;;;;TTPMH-05 140x190
;0;6130 Fiato  кожа /питон серый (сумка женская);;;;;;;;;;6130
;0;1640 Fiato  питон черный  (сумка женская);;;;;;;;;;1640-d122007
;0;2750 Fiato  кожа черный  (сумка женская);;;;;;;;;;2750
;0;2750 Fiato  кожа синий  (сумка женская);;;;;;;;;;2750-d122010
;0;Шейный платочек;;;;;;;;;;GR01-00017052
;0;Сумка на плечо;;;;;;;;;;GR01-00017005
;0;5376 Fiato  кожа /лак синий (сумка женская);;;;;;;;;;5376-d122343
;0;КПБ SF-12;;;;;;;;;;TTSF-12 Евро
;0;м13650 Fiato  олимпия черный  (портфель мужской);;;;;;;;;;м13650
;0;КПБ Ирис Бязь;;;;;;;;;;TTIris Семейный
;0;КПБ B-157;;;;;;;;;;TTB-157 Евро
;0;КПБ B-157;;;;;;;;;;TTB-157 Семейный
;0;Сумка;;;;;;;;;;TB2521
;0;Сумка;;;;;;;;;;TB2514
;0;Сумка;;;;;;;;;;TB2523
;0;Сумка через плечо;;;;;;;;;;TB2507
;0;Сумка через плечо;;;;;;;;;;TB2459
;0;Сумка;;;;;;;;;;TB2512
;0;Сумка;;;;;;;;;;TB2518
;0;Сумка;;;;;;;;;;TB2519
;0;Сумка;;;;;;;;;;TB2522
;0;Сумка через плечо;;;;;;;;;;TB2490
;0;Сумка через плечо;;;;;;;;;;TB2494
;0;Сумка;;;;;;;;;;TB2511
;0;Сумка через плечо;;;;;;;;;;TB2483
;0;Сумка через плечо;;;;;;;;;;TB2495
;0;Сумка;;;;;;;;;;TB2520
;0;Сумка через плечо;;;;;;;;;;TB2497
;0;Сумка;;;;;;;;;;TB2517
;0;Сумка через плечо;;;;;;;;;;TB2477
;0;Сумка;;;;;;;;;;TB943
;0;Сумка;;;;;;;;;;TB2305
;0;Сумка;;;;;;;;;;TB2383
;0;Шарф;;;;;;;;;;GR01-00010880
;0;КПБ С-189;;;;;;;;;;TTC-189 Семейный
;0;КПБ MO-30;;;;;;;;;;TTMO-30 2 спальный
;0;КПБ С-189;;;;;;;;;;TTC-189 Евро
;0;КПБ SDS-53-1;;;;;;;;;;TTSDS-53-1 Евро
;0;Сумка на плечо;;;;;;;;;;GR01-00017204
;0;КПБ Венеция Бязь;;;;;;;;;;TTVenecia Евро
;0;КПБ Круиз Бязь;;;;;;;;;;TTKruis Евро
;0;Простынь на резинке джерси оливковая (Е);;;;;;;;;;TTE 140x200
;0;Сумка на руку;;;;;;;;;;GR01-00017231
;0;КПБ LE-01;;;;;;;;;;TTLE-01 Семейный
;0;КПБ LE-12;;;;;;;;;;TTLE-12 Семейный
;0;КПБ MG-01;;;;;;;;;;TTMG-01 2 спальный
;0;КПБ MG-01;;;;;;;;;;TTMG-01 Евро
;0;КПБ MG-02;;;;;;;;;;TTMG-02 2 спальный
;0;КПБ MG-02;;;;;;;;;;TTMG-02 Евро
;0;КПБ MG-02;;;;;;;;;;TTMG-02 Семейный
;0;КПБ MG-03;;;;;;;;;;TTMG-03 2 спальный
;0;КПБ MG-03;;;;;;;;;;TTMG-03 Семейный
;0;КПБ MG-04;;;;;;;;;;TTMG-04 2 спальный
;0;КПБ MG-04;;;;;;;;;;TTMG-04 Евро
;0;КПБ MG-04;;;;;;;;;;TTMG-04 Семейный
;0;КПБ MG-05;;;;;;;;;;TTMG-05 Семейный
;0;Покрывало PNJC-23;;;;;;;;;;TTPNJC-23 Евро (230х250) 2 наволочки (50х70)
;0;2717_GREY_Рюкзак;;;;;;;;;;LS8474
;0;Сумка на руку;;;;;;;;;;GR01-00016452
;0;Кошелёк;;;;;;;;;;GR01-00016721
;0;3002_BLACK Женская сумка Vip_Collection;;;;;;;;;;LS8581
;0;Сумка на руку;;;;;;;;;;GR01-00016460
;0;Сумка на руку;;;;;;;;;;GR01-00016459
;0;Палантин;;;;;;;;;;GR00121735
;0;Сумка вечерняя, клатч;;;;;;;;;;GR01-00017224
;0;Сумка вечерняя, клатч;;;;;;;;;;GR01-00017219
;0;Палантин;;;;;;;;;;GR01-00017760
;0;Бижутерия для платков;;;;;;;;;;GR01-00017749
;0;Бижутерия для платков;;;;;;;;;;GR01-00017750
;0;Бижутерия для платков;;;;;;;;;;GR01-00017742
;0;КПБ SF-13;;;;;;;;;;TTSF-13 2 спальный
;0;Визитница;;;;;;;;;;GR01-00016942
;0;Обложка;;;;;;;;;;GR01-00017651
;0;Полотенце с печатью CRAFTKirmizi (красный);;;;;;;;;;TTCRAFT Kirmizi 85x150
;0;Платок;;;;;;;;;;GR01-00016476
;0;Платок;;;;;;;;;;GR01-00016469
;0;Платок;;;;;;;;;;GR01-00016478
;0;Платок;;;;;;;;;;GR01-00016477
;0;Платок;;;;;;;;;;GR01-00016475
;0;Часы;;;;;;;;;;GR01-00018701
;0;Простынь на резинке махровая (PM белая);;;;;;;;;;TTPM belaya 160x200
;0;КПБ ZJ-02;;;;;;;;;;TTZJ-02 Евро
;0;КПБ ZJ-02;;;;;;;;;;TTZJ-02 Семейный
;0;КПБ ZJ-04;;;;;;;;;;TTZJ-04 1.5 спальный
;0;КПБ ZJ-04;;;;;;;;;;TTZJ-04 Евро
;0;КПБ ZJ-05;;;;;;;;;;TTZJ-05 1.5 спальный
;0;КПБ ZJ-06;;;;;;;;;;TTZJ-06 1.5 спальный
;0;КПБ ZJ-06;;;;;;;;;;TTZJ-06 Евро
;0;Простынь на резинке махровая (PM молочная);;;;;;;;;;TTPM molochnaya 180x200
;0;Простынь на резинке джерси оливковая (Е);;;;;;;;;;TTE 180x200
;0;Шейный платочек;;;;;;;;;;GR01-00018614
;0;Шейный платочек;;;;;;;;;;GR01-00018607
;0;MABELLA White (белый) полотенце банное;;;;;;;;;;TTMABELLA White 70x130
;0;КПБ MG-05;;;;;;;;;;TTMG-05 1.5 спальный
;0;Халат SENSE G. Kuruzu (малиновый);;;;;;;;;;TTH-SENSE G.Kuruzu L-XL
;0;Халат SENSE Krem (кремовый);;;;;;;;;;TTH-SENSE Krem L-XL
;0;Сумка через плечо;;;;;;;;;;TB2561
;0;Сумка через плечо;;;;;;;;;;TB2563
;0;Рюкзаки;;;;;;;;;;TB2564
;0;Одеяло БАМБУК ЛЮКС;;;;;;;;;;TTOBLS 172x205
;0;Одеяло Верблюжья шерсть ЛЮКС;;;;;;;;;;TTOVSHKT 140x205
;0;MABELLA Yesil (салатовый) полотенце банное;;;;;;;;;;TTMABELLA Yesil 70x130
;0;Шейный платочек;;;;;;;;;;GR01-00018581
;0;Tosoco Сумка женская A1786-301250 black;;;;;;;;;;SSA1786-301250
;0;Шейный платочек;;;;;;;;;;GR01-00018241
;0;Шейный платочек;;;;;;;;;;GR01-00018593
;0;Одеяло Верблюжья шерсть ЛЮКС облегченное;;;;;;;;;;TTOVSHOT 140x205
;0;Сумка кросс-боди;;;;;;;;;;GR01-00018379
;0;Сумка кросс-боди;;;;;;;;;;GR01-00018881
;0;Сумка кросс-боди;;;;;;;;;;GR01-00018407
;0;2772a Nic калф белый /микс (сумка женская);;;;;;;;;;2772a
;0;КПБ DK-24 (комплект с бортиком);;;;;;;;;;TTDK-24-bort 147х112
;0;КПБ Летиция Бязь ГОСТ;;;;;;;;;;TTLeticiy Семейный
;0;КПБ Элвис Бязь ГОСТ;;;;;;;;;;TTAlvis 2 спальный
;0;Покрывало 220-120;;;;;;;;;;TTP220-120 Евро (230х250) 2 наволочки (50х70)
;0;Покрывало 220-122;;;;;;;;;;TTP220-122 Евро (230х250) 2 наволочки (50х70)
;0;Покрывало 220-123;;;;;;;;;;TTP220-123 Евро (230х250) 2 наволочки (50х70)
;0;Покрывало 220-126;;;;;;;;;;TTP220-126 Евро (230х250) 2 наволочки (50х70)
;0;Покрывало 220-129;;;;;;;;;;TTP220-129 Евро (230х250) 2 наволочки (50х70)
;0;Покрывало 220-130;;;;;;;;;;TTP220-130 Евро (230х250) 2 наволочки (50х70)
;0;КПБ Ажур Бязь ГОСТ;;;;;;;;;;TTAgyr 2 спальный
;0;Кошелёк;;;;;;;;;;GR01-00016725
;0;КПБ B-161;;;;;;;;;;TTB-161 2 спальный
;0;КПБ A-168;;;;;;;;;;TTA-168 1.5 спальный
;0;КПБ A-169;;;;;;;;;;TTA-169 Евро
;0;КПБ A-169;;;;;;;;;;TTA-169 Семейный
;0;3029 FD кожа синий  (сумка женская);;;;;;;;;;3029-d127207
;0;3026 FD кожа белый/синий /бежевый (сумка женская);;;;;;;;;;3026-d127227
